Order_ID,Customer_Name,Product,Category,Quantity,Unit_Price,Total_Amount,Payment_Method,Order_Status,Order_Date,Branch
ORD0979,Jamie Patel,Banana Bread,Cake,4,343.33,1373.32,Cash,Completed,2025-07-29,Laguna
ORD0980,Sherry Lee DDS,Muffin,Bread,7,460.38,3222.66,Cash,Pending,2025-08-17,Cavite
ORD0981,Victoria Jackson,Cookies,Dessert,2,401.9,803.8,Debit Card,Completed,2025-05-22,Manila
ORD0982,Kevin Wood,Muffin,Dessert,10,410.54,4105.4,Cash,Completed,2025-12-27,Manila
ORD0983,Joseph Hill,Cupcake,Cake,9,120.85,1087.65,Credit Card,Cancelled,2026-02-19,Batangas
ORD0984,Sheryl Walker,Cookies,Pastry,7,58.89,412.23,GCash,Pending,2025-05-29,Cavite
ORD0985,Amanda Clark,Muffin,Dessert,8,137.77,1102.16,GCash,Pending,2026-04-14,Manila
ORD0986,Erica Frank,Cupcake,Pastry,3,195.11,585.33,GCash,Cancelled,2025-10-20,Manila
ORD0987,Brian Johnson DDS,Croissant,Dessert,3,214.6,643.8,Credit Card,Cancelled,2025-08-15,Batangas
ORD0988,Rebecca Brooks,Muffin,Pastry,8,437.46,3499.68,Credit Card,Cancelled,2025-09-04,Laguna
ORD0989,John Charles,Croissant,Cake,8,319.52,2556.16,Credit Card,Cancelled,2025-12-30,Cavite
ORD0990,Mr. Marcus Murray,Chocolate Cake,Cake,10,282.03,2820.3,Cash,Pending,2025-12-05,Cavite
ORD0991,Michael Harrell,Banana Bread,Dessert,5,479.65,2398.25,GCash,Pending,2025-07-03,Manila
ORD0992,Joyce Benson,Donut,Pastry,3,310.8,932.4,GCash,Pending,2025-05-29,Laguna
ORD0993,Vicki Miller,Cookies,Bread,9,68.07,612.63,Cash,Completed,2025-05-30,Manila
ORD0994,Tiffany Delgado,Banana Bread,Dessert,3,212.93,638.79,Credit Card,Cancelled,2025-05-14,Cavite
ORD0995,Elizabeth Jones,Muffin,Pastry,7,344.64,2412.48,Debit Card,Completed,2025-08-25,Batangas
ORD0996,Erin Turner,Chocolate Cake,Bread,8,181.93,1455.44,Cash,Completed,2026-01-30,Cavite
ORD0997,Christopher Johnson,Banana Bread,Pastry,2,62.43,124.86,Cash,Cancelled,2026-05-14,Cavite
ORD0998,Sean Herman,Baguette,Pastry,6,323.91,1943.46,GCash,Cancelled,2025-06-25,Cavite
ORD0999,Cody Simmons,Cookies,Pastry,2,212.18,424.36,Cash,Cancelled,2026-02-21,Batangas
ORD1000,Yvonne Wilson,Baguette,Bread,7,136.04,952.28,Credit Card,Pending,2025-08-02,Batangas
